ID;MARCA;MODELO;PRECO;PAIS;REGIAO;NOME;DATA
993;Chevrolet;Joy;60633.00;France;Tolouse;Humberto Cahillane;08/02/2020
994;Volkswagen;Jetta;65119.00;China;Sichuan;Fowler Pinnington;12/02/2020
995;Chevrolet;Cruze;70202.00;France;Lyon;Grace Spurryer;12/02/2020
996;Chevrolet;Joy;79792.00;United States;Florida;Cristobal Wagg;16/02/2020
997;BMW;X6;45928.00;Brazil;Goiás;Myrilla Brotherhood;20/02/2020
998;Honda;Accord;54707.00;China;Shandong;Casey Brend;22/02/2020
999;Chevrolet;Joy;56418.00;Argentina;Buenos Aires;Brittaney Norvell;24/02/2020
1000;Ford;Mustang;49403.00;Brazil;Amazonas;Sloane Brewster;02/03/2020
1001;Honda;S2000;44552.00;France;Tolouse;Marcy Simonich;11/03/2020
1002;Ford;Mustang;52287.00;Brazil;Bahia;Krista McEvilly;16/03/2020
1003;Ferrari;308 GTS;62355.00;United States;Ohio;Kaylee Purshouse;30/03/2020
1004;Honda;City;67996.00;Brazil;São Paulo;Oren Ruddell;04/04/2020
1005;Ford;Fusion;66861.00;China;Xangai;Yard Gostall;04/04/2020
1006;Renault;Sandero;60419.00;Argentina;Tucumán;Chris Deboick;06/04/2020
1007;Renault;Sandero;48429.00;Japan;Osaka;Grayce Sancraft;07/04/2020
1008;Ford;Fusion;62866.00;Brazil;Rio Grande do Norte;Clayborn Chew;08/04/2020
1009;Renault;Duster;71125.00;France;Paris;York Shapero;09/04/2020
1010;BMW;Z4;62513.00;Brazil;Maranhão;Stevy Newark;10/04/2020
1011;Volkswagen;Golf;55420.00;Japan;Osaka;Roda Shutt;13/04/2020
1012;Honda;NSX;40460.00;China;Shandong;Lee Crutchfield;14/04/2020
1013;Honda;CR-V;41307.00;China;Shandong;Giustina Kiebes;24/04/2020
1014;Honda;HR-V;56432.00;China;Shandong;Lilian Gibbons;29/04/2020
1015;Ferrari;F50;78710.00;Argentina;Tucumán;Milli Stirrup;03/05/2020
1016;BMW;BMW Série 1;52466.11;France;Marselha;Tommy Colt;05/05/2020
1017;BMW;X5;76121.00;United States;California;Sukey Casetta;09/05/2020
1018;Chevrolet;Joy;59503.00;Japan;Osaka;Ilyse Perello;11/05/2020
1019;Volkswagen;Voyage;60946.00;Brazil;Rio de Janeiro;Jenni Spuner;13/05/2020
